IR1_190627_x,IR1_190627_y,IR2_190627_x,IR2_190627_y
3200.909,0.03726073,3200.909,0.01933425
3201.391,0.03644471,3201.391,0.01968317
3201.874,0.03571973,3201.874,0.02001734
3202.356,0.03509257,3202.356,0.02029869
3202.838,0.03456888,3202.838,0.02049611
3203.32,0.03414622,3203.32,0.02059689
3203.802,0.03381181,3203.802,0.020612
3204.284,0.03354255,3204.284,0.02057466
3204.766,0.03330895,3204.766,0.0205304
3205.249,0.03308055,3205.249,0.02052598
3205.731,0.03283325,3205.731,0.02059727
3206.213,0.03255356,3206.213,0.02076404
3206.695,0.0322414,3206.695,0.02102903
3207.177,0.03190942,3207.177,0.02138228
3207.659,0.03158094,3207.659,0.02180545
3208.141,0.03128457,3208.141,0.02227615
3208.624,0.03104969,3208.624,0.02276807
3209.106,0.03090077,3209.106,0.02325236
3209.588,0.03085384,3209.588,0.02369962
3210.07,0.03091407,3210.07,0.02408456
3210.552,0.03107681,3210.552,0.02439309
3211.034,0.03132883,3211.034,0.02462889
3211.516,0.031651,3211.516,0.02481503
3211.999,0.03201881,3211.999,0.02499185
3212.481,0.03240292,3212.481,0.02520736
3212.963,0.0327695,3212.963,0.02550502
3213.445,0.03308398,3213.445,0.02591056
3213.927,0.0333166,3213.927,0.02642436
3214.409,0.03345143,3214.409,0.02702202
3214.891,0.03349373,3214.891,0.02766371
3215.374,0.03347351,3215.374,0.02830884
3215.855,0.03344066,3215.855,0.02892981
3216.338,0.03345458,3216.338,0.02951915
3216.82,0.03357008,3216.82,0.0300878
3217.302,0.03382438,3217.302,0.03065692
3217.784,0.03422938,3217.784,0.03124665
3218.266,0.03477118,3218.266,0.03186702
3218.748,0.03541668,3218.748,0.03251532
3219.23,0.03612481,3219.23,0.033179
3219.713,0.03685801,3219.713,0.03384598
3220.195,0.03759014,3220.195,0.03451378
3220.677,0.03830791,3220.677,0.03519697
3221.159,0.03900867,3221.159,0.03592548
3221.641,0.03969662,3221.641,0.03673875
3222.123,0.04038057,3222.123,0.03767361
3222.605,0.04107539,3222.605,0.03875421
3223.088,0.04180402,3223.088,0.03998588
3223.57,0.04259728,3223.57,0.04135447
3224.052,0.04348899,3224.052,0.04283133
3224.534,0.04450598,3224.534,0.04438287
3225.016,0.04565729,3225.016,0.04598083
3225.498,0.04692744,3225.498,0.04761076
3225.98,0.0482783,3225.98,0.04927618
3226.463,0.04966139,3226.463,0.05099839
3226.945,0.05103566,3226.945,0.05280903
3227.427,0.05238446,3227.427,0.05474167
3227.909,0.05372408,3227.909,0.05681983
3228.391,0.05509819,3228.391,0.05904765
3228.873,0.05656163,3228.873,0.06140587
3229.355,0.05815898,3229.355,0.06385288
3229.838,0.05990943,3229.838,0.06633169
3230.32,0.06180137,3230.32,0.06878235
3230.802,0.06380225,3230.802,0.0711535
3231.284,0.06587616,3231.284,0.07341268
3231.766,0.06800245,3231.766,0.07555109
3232.248,0.07018699,3232.248,0.07758234
3232.73,0.07246048,3232.73,0.07953529
3233.212,0.07486729,3233.212,0.08144414
3233.695,0.07744858,3233.695,0.0833395
3234.177,0.08022801,3234.177,0.08524285
3234.659,0.08320469,3234.659,0.08716563
3235.141,0.08635391,3235.141,0.08911227
3235.623,0.08963479,3235.623,0.09108486
3236.105,0.09299811,3236.105,0.09308809
3236.587,0.0963943,3236.587,0.09513246
3237.07,0.09977664,3237.07,0.09723597
3237.552,0.103105,3237.552,0.09942394
3238.034,0.1063477,3238.034,0.1017268
3238.516,0.1094855,3238.516,0.1041758
3238.998,0.1125143,3238.998,0.1067966
3239.48,0.1154453,3239.48,0.1095998
3239.962,0.1183006,3239.962,0.1125727
3240.445,0.1211032,3240.445,0.115674
3240.927,0.1238647,3240.927,0.1188352
3241.409,0.126577,3241.409,0.1219702
3241.891,0.1292093,3241.891,0.1249916
3242.373,0.1317143,3242.373,0.1278246
3242.855,0.1340372,3242.855,0.1304189
3243.337,0.1361283,3243.337,0.1327486
3243.82,0.1379486,3243.82,0.1348039
3244.302,0.1394724,3244.302,0.1365769
3244.784,0.1406842,3244.784,0.1380473
3245.266,0.1415754,3245.266,0.1391774
3245.748,0.1421437,3245.748,0.139918
3246.23,0.1423961,3246.23,0.1402261
3246.712,0.1423537,3246.712,0.1400836
3247.195,0.1420548,3247.195,0.1395123
3247.677,0.1415497,3247.677,0.1385746
3248.159,0.140891,3248.159,0.1373632
3248.641,0.1401187,3248.641,0.1359787
3249.123,0.1392484,3249.123,0.1345056
3249.605,0.1382668,3249.605,0.1329935
3250.087,0.1371393,3250.087,0.1314513
3250.569,0.1358268,3250.569,0.1298577
3251.052,0.1343055,3251.052,0.1281832
3251.534,0.1325813,3251.534,0.1264152
3252.016,0.1306933,3252.016,0.1245754
3252.498,0.128706,3252.498,0.1227225
3252.98,0.1266944,3252.98,0.1209405
3253.462,0.1247268,3253.462,0.1193147
3253.944,0.1228561,3253.944,0.1179079
3254.427,0.1211172,3254.427,0.1167439
3254.909,0.1195349,3254.909,0.1158058
3255.391,0.1181326,3255.391,0.1150486
3255.873,0.1169376,3255.873,0.1144199
3256.355,0.1159799,3256.355,0.1138782
3256.837,0.1152841,3256.837,0.1134038
3257.319,0.1148605,3257.319,0.1130009
3257.802,0.1146986,3257.802,0.1126888
3258.284,0.1147687,3258.284,0.1124923
3258.766,0.1150305,3258.766,0.1124307
3259.248,0.1154438,3259.248,0.1125102
3259.73,0.1159799,3259.73,0.1127231
3260.212,0.1166263,3260.212,0.1130497
3260.694,0.1173857,3260.694,0.1134639
3261.177,0.1182712,3261.177,0.1139404
3261.659,0.1192983,3261.659,0.1144623
3262.141,0.1204772,3262.141,0.1150275
3262.623,0.1218049,3262.623,0.1156503
3263.105,0.1232563,3263.105,0.1163589
3263.587,0.1247757,3263.587,0.117185
3264.069,0.1262691,3264.069,0.1181476
3264.552,0.1276033,3264.552,0.119236
3265.033,0.1286131,3265.033,0.1203944
3265.516,0.1291208,3265.516,0.121516
3265.998,0.1289626,3265.998,0.1224495
3266.48,0.1280144,3266.48,0.1230173
3266.962,0.126211,3266.962,0.1230401
3267.444,0.1235516,3267.444,0.1223639
3267.926,0.1200938,3267.926,0.1208811
3268.408,0.1159389,3268.408,0.1185426
3268.891,0.1112132,3268.891,0.1153602
3269.373,0.1060538,3269.373,0.1113987
3269.855,0.1005968,3269.855,0.1067628
3270.337,0.09497306,3270.337,0.1015818
3270.819,0.08930644,3270.819,0.09599916
3271.301,0.08371384,3271.301,0.09016664
3271.783,0.07830392,3271.783,0.08424186
3272.266,0.0731718,3272.266,0.07838663
3272.748,0.06839169,3272.748,0.07275961
3273.23,0.06400912,3273.23,0.06750217
3273.712,0.0600366,3273.712,0.06272093
3274.194,0.05645611,3274.194,0.05847253
3274.676,0.05322722,3274.676,0.05475655
3275.158,0.05030051,3275.158,0.05152117
3275.641,0.04762766,3275.641,0.0486783
3276.123,0.0451698,3276.123,0.04612562
3276.605,0.04289646,3276.605,0.04376721
3277.087,0.04078416,3277.087,0.04152987
3277.569,0.03880956,3277.569,0.03937061
3278.051,0.03694743,3278.051,0.03727784
3278.533,0.03517107,3278.533,0.03526557
3279.016,0.03345615,3279.016,0.03336487
3279.498,0.03178637,3279.498,0.03161361
3279.98,0.03015908,3279.98,0.03004654
3280.462,0.02858556,3280.462,0.02868618
3280.944,0.02709057,3280.944,0.02753632
3281.426,0.025705,3281.426,0.02657915
3281.908,0.02445874,3281.908,0.02577609
3282.39,0.0233726,3282.39,0.02507433
3282.873,0.02245368,3282.873,0.02441552
3283.355,0.02169373,3283.355,0.02374777
3283.837,0.02107296,3283.837,0.02303488
3284.319,0.02056621,3284.319,0.02226314
3284.801,0.02015077,3284.801,0.02144267
3285.283,0.01981081,3285.283,0.02060433
3285.765,0.01953934,3285.765,0.01979052
3286.248,0.01933438,3286.248,0.01904577
3286.73,0.01919251,3286.73,0.01840578
3287.212,0.01910227,3287.212,0.01788867
3287.694,0.01904116,3287.694,0.01749116
3288.176,0.01897761,3288.176,0.01718895
3288.658,0.01887831,3288.658,0.0169433
3289.14,0.01871722,3289.14,0.01671274
3289.623,0.01848225,3289.623,0.01646392
3290.105,0.01817589,3290.105,0.01618165
3290.587,0.01781057,3290.587,0.01587103
3291.069,0.01739935,3291.069,0.01555349
3291.551,0.01694926,3291.551,0.01525673
3292.033,0.01645959,3292.033,0.0150024
3292.515,0.01592732,3292.515,0.01479666
3292.998,0.01535586,3292.998,0.01462778
3293.48,0.01476379,3293.48,0.0144699
3293.962,0.01418505,3293.962,0.01429393
3294.444,0.01366305,3294.444,0.01407859
3294.926,0.01323704,3294.926,0.01381852
3295.408,0.01292927,3295.408,0.01352558
3295.89,0.01273754,3295.89,0.0132243
3296.373,0.01263758,3296.373,0.01294262
3296.855,0.01259382,3296.855,0.01270145
3297.337,0.01257506,3297.337,0.0125076
3297.819,0.01256479,3297.819,0.0123513
3298.301,0.01256418,3298.301,0.01221016
3298.783,0.0125829,3298.783,0.01205683
3299.265,0.01262547,3299.265,0.01186811
3299.748,0.01267927,3299.748,0.01163233
3300.229,0.01271288,3300.229,0.0113542
3300.712,0.01268511,3300.712,0.01105367
3301.194,0.01256319,3301.194,0.01076317
3301.676,0.01233961,3301.676,0.01051987
3302.158,0.01204055,3302.158,0.01035689
3302.64,0.01172045,3302.64,0.01029538
3303.122,0.01144508,3303.122,0.01033752
3303.604,0.0112688,3303.604,0.01046563
3304.087,0.01121732,3304.087,0.01064526
3304.569,0.0112824,3304.569,0.01083552
3305.051,0.0114294,3305.051,0.01100055
3305.533,0.01161354,3305.533,0.0111208
3306.015,0.01179715,3306.015,0.01119838
3306.497,0.01195918,3306.497,0.01125537
3306.979,0.01209482,3306.979,0.01132386
3307.462,0.01220839,3307.462,0.01143226
3307.944,0.01230283,3307.944,0.01159183
3308.426,0.01237329,3308.426,0.0117884
3308.908,0.01240861,3308.908,0.01198492
3309.39,0.01239818,3309.39,0.01213305
3309.872,0.01234057,3309.872,0.01219121
3310.354,0.01224748,3310.354,0.01214044
3310.837,0.01214204,3310.837,0.01199347
3311.319,0.01205033,3311.319,0.01179331
3311.801,0.01199201,3311.801,0.01160146
3312.283,0.01197287,3312.283,0.01148094
3312.765,0.0119851,3312.765,0.01147679
3313.247,0.01201098,3313.247,0.01160259
3313.729,0.01203265,3313.729,0.01183542
3314.212,0.01203885,3314.212,0.01212269
3314.694,0.012029,3314.694,0.01239716
3315.176,0.01201098,3315.176,0.01259658
3315.658,0.01199674,3315.658,0.01268016
3316.14,0.01199555,3316.14,0.01263891
3316.622,0.01201088,3316.622,0.01249628
3317.104,0.01203851,3317.104,0.01229942
3317.586,0.01206842,3317.586,0.01210525
3318.069,0.01208903,3318.069,0.01196319
3318.551,0.01209053,3318.551,0.01190199
3319.033,0.01206869,3319.033,0.01192481
3319.515,0.01202808,3319.515,0.01201149
3319.997,0.01198162,3319.997,0.01212892
3320.479,0.01194984,3320.479,0.01224383
3320.961,0.01195485,3320.961,0.01233252
3321.444,0.01201316,3321.444,0.01238526
3321.926,0.01212705,3321.926,0.01240405
3322.408,0.01227907,3322.408,0.01239474
3322.89,0.01243224,3322.89,0.01235935
3323.372,0.01253874,3323.372,0.01229172
3323.854,0.01255378,3323.854,0.01217925
3324.336,0.01245239,3324.336,0.0120104
3324.819,0.01223968,3324.819,0.0117852
3325.301,0.01195315,3325.301,0.0115218
3325.783,0.01165139,3325.783,0.0112584
3326.265,0.01139678,3326.265,0.01104534
3326.747,0.01123446,3326.747,0.01093282
3327.229,0.01117873,3327.229,0.01095546
3327.711,0.01121025,3327.711,0.01112128
3328.194,0.01128465,3328.194,0.0114079
3328.676,0.01134872,3328.676,0.01176835
3329.158,0.011358,3329.158,0.01214232
3329.64,0.01128737,3329.64,0.01247057
3330.122,0.01113457,3330.122,0.0127065
3330.604,0.01091505,3330.604,0.01282401
3331.086,0.01065398,3331.086,0.01281794
3331.569,0.01037868,3331.569,0.01270083
3332.051,0.01011403,3332.051,0.01249693
3332.533,0.009881302,3332.533,0.01223589
3333.015,0.009698164,3333.015,0.01194817
3333.497,0.009577898,3333.497,0.01166306
3333.979,0.009526956,3333.979,0.01140692
3334.461,0.009541114,3334.461,0.01120324
3334.943,0.009604692,3334.943,0.01106897
3335.426,0.009692742,3335.426,0.01101214
3335.908,0.00977915,3335.908,0.01102631
3336.39,0.009846356,3336.39,0.01108854
3336.872,0.009894623,3336.872,0.01116044
3337.354,0.009944015,3337.354,0.01119583
3337.836,0.01003013,3337.836,0.01115225
3338.318,0.01019174,3338.318,0.01100555
3338.801,0.01045793,3338.801,0.01076072
3339.283,0.01083549,3339.283,0.01045715
3339.765,0.011304,3339.765,0.01016287
3340.247,0.01181714,3340.247,0.00995961
3340.729,0.01231193,3340.729,0.009920285
3341.211,0.01272154,3341.211,0.01008578
3341.693,0.01299065,3341.693,0.01044859
3342.176,0.01308704,3342.176,0.01095172
3342.658,0.01300988,3342.658,0.01150193
3343.14,0.01279026,3343.14,0.01199811
3343.622,0.01248479,3343.622,0.01235962
3344.104,0.01216232,3344.104,0.01254972
3344.586,0.01188905,3344.586,0.01258222
3345.068,0.01171194,3345.068,0.01251152
3345.551,0.01164955,3345.551,0.01240994
3346.033,0.01168965,3346.033,0.01234121
3346.515,0.01179719,3346.515,0.01234043
3346.997,0.01192767,3346.997,0.0124067
3347.479,0.01204273,3347.479,0.01251125
3347.961,0.01212116,3347.961,0.01261459
3348.443,0.01216116,3348.443,0.01268647
3348.926,0.01217472,3348.926,0.01271793
3349.407,0.0121767,3349.407,0.01272298
3349.89,0.01217561,3349.89,0.01272878
3350.372,0.0121692,3350.372,0.01276126
3350.854,0.01214763,3350.854,0.0128318
3351.336,0.01210218,3351.336,0.01293102
3351.818,0.01203265,3351.818,0.01303251
3352.3,0.01195114,3352.3,0.01310299
3352.782,0.01187669,3352.782,0.01311583
3353.265,0.01182589,3353.265,0.01306191
3353.747,0.01180076,3353.747,0.01295324
3354.229,0.01178425,3354.229,0.01282074
3354.711,0.01174265,3354.711,0.01270472
3355.193,0.01163795,3355.193,0.01264359
3355.675,0.01144406,3355.675,0.01266221
3356.157,0.01115932,3356.157,0.01276481
3356.64,0.01081191,3356.64,0.01293334
3357.122,0.01045382,3357.122,0.01313069
3357.604,0.01014662,3357.604,0.01330991
3358.086,0.009945506,3358.086,0.01342496
3358.568,0.009884861,3358.568,0.01344256
3359.05,0.009972222,3359.05,0.01334968
3359.532,0.01018648,3359.532,0.01315777
3360.015,0.0104845,3360.015,0.01289872
3360.497,0.01080957,3360.497,0.01261698
3360.979,0.01110289,3360.979,0.01235594
3361.461,0.01131519,3361.461,0.01214702
3361.943,0.01141838,3361.943,0.0120023
3362.425,0.01141199,3362.425,0.01191653
3362.907,0.01132587,3362.907,0.0118755
3363.39,0.01121232,3363.39,0.01186784
3363.872,0.01113219,3363.872,0.01189501
3364.354,0.01113644,3364.354,0.01197406
3364.836,0.01124826,3364.836,0.01213049
3365.318,0.01145383,3365.318,0.01238686
3365.8,0.01170561,3365.8,0.01274727
3366.282,0.01193789,3366.282,0.01318888
3366.764,0.01209131,3366.764,0.01366182
3367.247,0.0121325,3367.247,0.01409954
3367.729,0.0120662,3367.729,0.01443527
3368.211,0.01192907,3368.211,0.01461959
3368.693,0.01177373,3368.693,0.01463111
3369.175,0.01164788,3369.175,0.0144809
3369.657,0.01157853,3369.657,0.01420727
3370.139,0.0115673,3370.139,0.01386559
3370.622,0.01159758,3370.622,0.01351519
3371.104,0.01164754,3371.104,0.01320862
3371.586,0.01170333,3371.586,0.01298393
3372.068,0.01176321,3372.068,0.0128622
3372.55,0.01183552,3372.55,0.01284667
3373.032,0.01192818,3373.032,0.01292559
3373.514,0.01204116,3373.514,0.0130742
3373.997,0.01216269,3373.997,0.01325963
3374.479,0.01227509,3374.479,0.01344386
3374.961,0.01236419,3374.961,0.01359023
3375.443,0.01242788,3375.443,0.01366716
3375.925,0.01247865,3375.925,0.01365314
3376.407,0.01253673,3376.407,0.01353936
3376.889,0.01261858,3376.889,0.01333202
3377.372,0.0127256,3377.372,0.01305092
3377.854,0.01283923,3377.854,0.01272939
3378.336,0.01292723,3378.336,0.01240923
3378.818,0.01295522,3378.818,0.0121371
3379.3,0.01290279,3379.3,0.01195723
3379.782,0.01277262,3379.782,0.01190455
3380.264,0.01259075,3380.264,0.01199668
3380.747,0.01239723,3380.747,0.01222948
3381.229,0.01223276,3381.229,0.01257544
3381.711,0.01212572,3381.711,0.01298823
3382.193,0.0120864,3382.193,0.01341256
3382.675,0.0121077,3382.675,0.01379615
3383.157,0.0121739,3383.157,0.01410214
3383.639,0.0122682,3383.639,0.01431725
3384.121,0.01237899,3384.121,0.01445315
3384.604,0.01250075,3384.604,0.01454041
3385.086,0.01263151,3385.086,0.01461576
3385.568,0.01276699,3385.568,0.0147063
3386.05,0.0128977,3386.05,0.01481781
3386.532,0.01300684,3386.532,0.01493114
3387.014,0.01307301,3387.014,0.01500738
3387.496,0.0130741,3387.496,0.01500199
3387.979,0.01299212,3387.979,0.0148809
3388.461,0.01281821,3388.461,0.01463515
3388.943,0.01255712,3388.943,0.01428797
3389.425,0.01222955,3389.425,0.01389272
3389.907,0.0118725,3389.907,0.01352114
3390.389,0.01153405,3390.389,0.01324586
3390.871,0.01126543,3390.871,0.0131217
3391.354,0.01110822,3391.354,0.01317105
3391.836,0.01108137,3391.836,0.01337709
3392.318,0.01117298,3392.318,0.01368887
3392.8,0.01134195,3392.8,0.01403739
3393.282,0.01152922,3393.282,0.01435728
3393.764,0.01167872,3393.764,0.01460596
3394.246,0.01175456,3394.246,0.01477143
3394.729,0.01175133,3394.729,0.01486921
3395.211,0.01169179,3395.211,0.01493025
3395.693,0.01161664,3395.693,0.01498656
3396.175,0.01156771,3396.175,0.01506089
3396.657,0.01157604,3396.657,0.01516168
3397.139,0.0116536,3397.139,0.01528642
3397.621,0.01179548,3397.621,0.01542819
3398.104,0.01198547,3398.104,0.01558371
3398.586,0.01220437,3398.586,0.01575777
3399.068,0.01243296,3399.068,0.01596094
3399.55,0.01265072,3399.55,0.01620273
3400.032,0.01283186,3400.032,0.01648364
3400.514,0.01294583,3400.514,0.0167885
3400.996,0.01296249,3400.996,0.01708596
3401.479,0.01286558,3401.479,0.01733324
3401.96,0.01266508,3401.96,0.01748575
3402.443,0.0124034,3402.443,0.01750914
3402.925,0.01214906,3402.925,0.01738841
3403.407,0.0119773,3403.407,0.01713307
3403.889,0.01194456,3403.889,0.01677707
3404.371,0.01206671,3404.371,0.01637194
3404.853,0.0123105,3404.853,0.0159772
3405.335,0.01260358,3405.335,0.01564797
3405.818,0.01285821,3405.818,0.01542472
3406.3,0.01300175,3406.3,0.01532459
3406.782,0.01299851,3406.782,0.01533897
3407.264,0.01285906,3407.264,0.01543619
3407.746,0.01263117,3407.746,0.01556952
3408.228,0.01238004,3408.228,0.01568954
3408.71,0.01216419,3408.71,0.01575619
3409.193,0.0120182,3409.193,0.01574911
3409.675,0.01194685,3409.675,0.01567112
3410.157,0.01193132,3410.157,0.01554627
3410.639,0.01194347,3410.639,0.01541075
3411.121,0.01195955,3411.121,0.01530231
3411.603,0.01196898,3411.603,0.01525138
3412.085,0.01197559,3412.085,0.01527383
3412.568,0.01199218,3412.568,0.01536931
3413.05,0.0120337,3413.05,0.01552285
3413.532,0.01211019,3413.532,0.01570905
3414.014,0.01222509,3414.014,0.01589818
3414.496,0.01237476,3414.496,0.01606164
3414.978,0.01255248,3414.978,0.01617807
3415.46,0.01275007,3415.46,0.01623819
3415.943,0.01296085,3415.943,0.01624865
3416.425,0.01317925,3416.425,0.01623197
3416.907,0.01340128,3416.907,0.01622237
3417.389,0.0136226,3417.389,0.01625676
3417.871,0.01383696,3417.871,0.01636341
3418.353,0.01403424,3418.353,0.01655073
3418.835,0.01419915,3418.835,0.01680204
3419.317,0.01431231,3419.317,0.01707855
3419.8,0.0143543,3419.8,0.01733079
3420.282,0.01431204,3420.282,0.01751738
3420.764,0.01418642,3420.764,0.01762134
3421.246,0.01399595,3421.246,0.01765653
3421.728,0.01377546,3421.728,0.01765947
3422.21,0.01356667,3422.21,0.01766875
3422.692,0.01340753,3422.692,0.01770437
3423.175,0.01332081,3423.175,0.01775469
3423.657,0.0133093,3423.657,0.01777899
3424.139,0.013356,3424.139,0.01772211
3424.621,0.01343255,3424.621,0.01753756
3425.103,0.01350832,3425.103,0.01720832
3425.585,0.01356049,3425.585,0.01675926
3426.067,0.01357973,3426.067,0.01625436
3426.55,0.01357043,3426.55,0.01578055
3427.032,0.01354616,3427.032,0.01542376
3427.514,0.01352398,3427.514,0.0152438
3427.996,0.01351827,3427.996,0.01525924
3428.478,0.0135385,3428.478,0.0154446
3428.96,0.01358807,3428.96,0.01574203
3429.442,0.01366527,3429.442,0.01608068
3429.925,0.01376304,3429.925,0.01639758
3430.407,0.01386853,3430.407,0.01665379
3430.889,0.01396351,3430.889,0.01684151
3431.371,0.0140264,3431.371,0.01698206
3431.853,0.01403811,3431.853,0.0171146
3432.335,0.01398996,3432.335,0.01728065
3432.817,0.01388933,3432.817,0.01750814
3433.3,0.01376192,3433.3,0.01780094
3433.781,0.01364558,3433.781,0.01813647
3434.264,0.01357963,3434.264,0.01847195
3434.746,0.01359064,3434.746,0.0187587
3435.228,0.01368234,3435.228,0.01895726
3435.71,0.01383172,3435.71,0.01905069
3436.192,0.01399454,3436.192,0.01904833
3436.674,0.01411778,3436.674,0.01897972
3437.156,0.01415523,3437.156,0.0188797
3437.639,0.0140803,3437.639,0.01877067
3438.121,0.01389197,3438.121,0.01865225
3438.603,0.01361443,3438.603,0.01850096
3439.085,0.01328986,3439.085,0.01828208
3439.567,0.01296822,3439.567,0.01796819
3440.049,0.01269906,3440.049,0.01755595
3440.531,0.0125236,3440.531,0.01707324
3441.014,0.01246999,3441.014,0.01657486
3441.496,0.01254996,3441.496,0.01612549
3441.978,0.0127573,3441.978,0.01577928
3442.46,0.0130685,3442.46,0.01556434
3442.942,0.01344882,3442.942,0.01547973
3443.424,0.01386029,3443.424,0.01550754
3443.906,0.01427218,3443.906,0.01563231
3444.389,0.0146648,3444.389,0.01585577
3444.871,0.01503111,3444.871,0.0161996
3445.353,0.01537041,3445.353,0.01669301
3445.835,0.01568129,3445.835,0.01734889
3446.317,0.01595555,3446.317,0.01814069
3446.799,0.01617921,3446.799,0.0189926
3447.281,0.01633795,3447.281,0.01979499
3447.764,0.01642793,3447.764,0.02044168
3448.246,0.01646107,3448.246,0.02086961
3448.728,0.01646365,3448.728,0.02107394
3449.21,0.01646668,3449.21,0.02109842
3449.692,0.01649448,3449.692,0.02100935
3450.174,0.01655523,3450.174,0.0208711
3450.656,0.01663899,3450.656,0.02073175
3451.138,0.01672183,3451.138,0.02062104
3451.621,0.01677693,3451.621,0.02055506
3452.103,0.01678585,3452.103,0.02054377
3452.585,0.01674814,3452.585,0.02059456
3453.067,0.01668124,3453.067,0.02070892
3453.549,0.01661344,3453.549,0.02087579
3454.031,0.01657269,3454.031,0.02106608
3454.513,0.01657709,3454.513,0.02123636
3454.996,0.0166299,3454.996,0.02134093
3455.478,0.01672307,3455.478,0.02135155
3455.96,0.01684265,3455.96,0.02127321
3456.442,0.016976,3456.442,0.02114921
3456.924,0.01711422,3456.924,0.02104754
3457.406,0.01725021,3457.406,0.02103651
3457.888,0.017374,3457.888,0.0211585
3458.371,0.01747067,3458.371,0.02141284
3458.853,0.01752163,3458.853,0.0217565
3459.335,0.01751276,3459.335,0.02212139
3459.817,0.01744208,3459.817,0.02244063
3460.299,0.01732644,3460.299,0.02267129
3460.781,0.01719939,3460.781,0.02280662
3461.263,0.01710302,3461.263,0.02287119
3461.746,0.01707324,3461.746,0.02290577
3462.228,0.01712773,3462.228,0.0229488
3462.71,0.01726007,3462.71,0.0230235
3463.192,0.01744512,3463.192,0.02313734
3463.674,0.01765098,3463.674,0.02328994
3464.156,0.01785418,3464.156,0.02348174
3464.638,0.0180469,3464.638,0.02371865
3465.121,0.01823823,3465.121,0.02400689
3465.603,0.01844578,3465.603,0.02434459
3466.085,0.01868581,3466.085,0.02471404
3466.567,0.01896338,3466.567,0.02508167
3467.049,0.01926881,3467.049,0.0254071
3467.531,0.01957854,3467.531,0.02565853
3468.013,0.01986262,3468.013,0.02582356
3468.495,0.02009066,3468.495,0.02591172
3468.978,0.02023731,3468.978,0.02594552
3469.46,0.02028542,3469.46,0.02594732
3469.942,0.02022849,3469.942,0.02593001
3470.424,0.02007286,3470.424,0.0258953
3470.906,0.01984119,3470.906,0.02584065
3471.388,0.01957213,3471.388,0.02577099
3471.87,0.01931623,3471.87,0.0257056
3472.353,0.01912758,3472.353,0.02567603
3472.835,0.01905159,3472.835,0.02571439
3473.317,0.01911273,3473.317,0.02583664
3473.799,0.01930688,3473.799,0.02603016
3474.281,0.01960062,3474.281,0.02625224
3474.763,0.01994161,3474.763,0.02644348
3475.245,0.02027372,3475.245,0.0265502
3475.728,0.02055597,3475.728,0.02654688
3476.21,0.02077373,3476.21,0.02644528
3476.692,0.0209414,3476.692,0.02628811
3477.174,0.0210946,3477.174,0.02613184
3477.656,0.02127906,3477.656,0.02602977
3478.138,0.0215365,3478.138,0.02602027
3478.62,0.02189486,3478.62,0.02612738
3479.103,0.0223599,3479.103,0.02636443
3479.585,0.02291094,3479.585,0.02674115
3480.067,0.02350007,3480.067,0.02726052
3480.549,0.02405707,3480.549,0.02790978
3481.031,0.02450088,3481.031,0.02864508
3481.513,0.0247588,3481.513,0.02938486
3481.995,0.02478833,3481.995,0.03002019
3482.478,0.02459319,3482.478,0.03044647
3482.96,0.02422317,3482.96,0.03060088
3483.442,0.02375911,3483.442,0.0304872
3483.924,0.02328449,3483.924,0.03017474
3484.406,0.02286337,3484.406,0.02977421
3484.888,0.02252542,3484.888,0.02940365
3485.37,0.02226715,3485.37,0.02915557
3485.853,0.02206397,3485.853,0.02907674
3486.334,0.02189019,3486.334,0.02916146
3486.817,0.02173825,3486.817,0.02936242
3487.299,0.02162815,3487.299,0.02961473
3487.781,0.02160245,3487.781,0.02986102
3488.263,0.02170735,3488.263,0.03006877
3488.745,0.02196693,3488.745,0.03023115
3489.227,0.02236705,3489.227,0.03035329
3489.709,0.0228516,3489.709,0.03043858
3490.192,0.02333906,3490.192,0.03048041
3490.674,0.02374679,3490.674,0.03046658
3491.156,0.02401725,3491.156,0.03039195
3491.638,0.02413423,3491.638,0.03026898
3492.12,0.02412586,3492.12,0.03013109
3492.602,0.02405294,3492.602,0.03002332
3493.084,0.0239898,3493.084,0.02998501
3493.567,0.02400164,3493.567,0.03003042
3494.049,0.02412768,3494.049,0.03013876
3494.531,0.02437115,3494.531,0.03025779
3495.013,0.02470103,3495.013,0.03032266
3495.495,0.02506096,3495.495,0.0302823
3495.977,0.02538504,3495.977,0.03012143
3496.459,0.02561498,3496.459,0.02986861
3496.942,0.02571477,3496.942,0.02958359
3497.424,0.02567892,3497.424,0.02933119
3497.906,0.02553323,3497.906,0.02915515
3498.388,0.02532655,3498.388,0.02906271
3498.87,0.02511941,3498.87,0.02902697
3499.352,0.02497104,3499.352,0.02900256
3499.834,0.02492889,3499.834,0.0289478
3500.317,0.02502221,3500.317,0.02884252
3500.799,0.02525944,3500.799,0.02869966
3501.281,0.02562763,3501.281,0.02856365
3501.763,0.02609574,3501.763,0.02849568
3502.245,0.02661455,3502.245,0.02854829
3502.727,0.02712055,3502.727,0.02873846
3503.209,0.02753971,3503.209,0.02903115
3503.691,0.02779842,3503.691,0.02934789
3504.174,0.02783791,3504.174,0.02959586
3504.656,0.02763179,3504.656,0.02970367
3505.138,0.02719614,3505.138,0.02964421
3505.62,0.02659282,3505.62,0.02943911
3506.102,0.02591992,3506.102,0.02914544
3506.584,0.02529603,3506.584,0.02883951
